tanggal,provinsi,total_kasus,sembuh_harian,kasus_harian,net_harian
2020-07-14,Bali,759,64,101,37
2020-07-15,Bali,779,41,63,22
2020-07-16,Bali,782,106,112,6
2020-07-17,Bali,777,88,86,-2
2020-07-18,Bali,781,66,71,5
2020-07-19,Bali,713,119,55,-64
2020-07-20,Bali,679,66,36,-30
2020-07-21,Bali,700,52,75,23
2020-07-22,Bali,710,68,78,10
2020-07-23,Bali,696,74,62,-12
2020-07-24,Bali,688,70,62,-8
2020-07-25,Bali,658,86,56,-30
2020-07-26,Bali,620,81,43,-38
2020-07-27,Bali,601,81,62,-19
2020-07-28,Bali,574,57,30,-27
2020-07-29,Bali,551,84,61,-23
2020-07-30,Bali,524,77,50,-27
2020-07-31,Bali,483,88,47,-41
2020-08-01,Bali,476,48,41,-7
2020-08-02,Bali,469,47,40,-7
2020-08-03,Bali,455,55,41,-14
2020-08-04,Bali,445,59,49,-10
2020-08-05,Bali,439,45,39,-6
2020-08-06,Bali,428,38,27,-11
2020-08-07,Bali,425,40,38,-2
2020-08-08,Bali,431,32,38,6
2020-08-09,Bali,461,29,59,30
2020-08-10,Bali,460,39,38,-1
2020-08-11,Bali,457,48,45,-3
2020-08-12,Bali,455,32,30,-2
2020-08-13,Bali,453,37,35,-2
2020-08-14,Bali,447,59,53,-6
2020-08-15,Bali,449,42,44,2
2020-08-16,Bali,437,52,41,-11
2020-08-17,Bali,436,46,45,-1
2020-08-18,Bali,459,24,48,24
2020-08-19,Bali,468,53,62,9
2020-08-20,Bali,490,50,72,22
2020-08-21,Bali,503,63,76,13
2020-08-22,Bali,513,67,78,11
2020-08-23,Bali,508,72,67,-5
2020-08-24,Bali,517,54,63,9
2020-08-25,Bali,538,51,74,23
2020-08-26,Bali,555,57,76,19
2020-08-27,Bali,561,74,82,8
2020-08-28,Bali,581,71,93,22
2020-08-29,Bali,600,67,88,21
2020-08-30,Bali,658,28,89,61
2020-08-31,Bali,705,79,129,50
2020-09-01,Bali,763,100,160,60
2020-09-02,Bali,826,101,169,68
2020-09-03,Bali,879,117,174,57
2020-09-04,Bali,985,81,196,115
2020-09-05,Bali,1046,94,165,71
2020-09-06,Bali,1090,90,141,51
2020-09-07,Bali,1158,94,173,79
2020-09-08,Bali,1196,114,164,50
2020-09-09,Bali,1259,97,174,77
2020-09-10,Bali,1246,115,111,-4
2020-09-11,Bali,1288,92,144,52
2020-09-12,Bali,1352,64,135,71
2020-09-13,Bali,1361,98,113,15
2020-09-14,Bali,1351,91,86,-5
2020-09-15,Bali,1359,55,68,13
2020-09-16,Bali,1354,50,49,-1
2020-09-17,Bali,1319,92,63,-29
2020-09-18,Bali,1271,94,51,-43
2020-09-19,Bali,1209,140,85,-55
2020-09-20,Bali,1195,125,121,-4
2020-09-21,Bali,1248,80,139,59
2020-09-22,Bali,1230,119,108,-11
2020-09-23,Bali,1267,86,130,44
2020-09-24,Bali,1250,131,119,-12
2020-09-25,Bali,1316,74,144,70
2020-09-26,Bali,1290,87,63,-24
2020-09-27,Bali,1291,72,80,8
2020-09-28,Bali,1250,139,107,-32
2020-09-29,Bali,1225,123,106,-17
2020-09-30,Bali,1238,116,133,17
2020-10-01,Bali,1254,122,141,19
2020-10-02,Bali,1287,91,130,39
2020-10-03,Bali,1281,108,105,-3
2020-10-04,Bali,1258,130,111,-19
2020-10-05,Bali,1210,127,83,-44
2020-10-06,Bali,1174,129,99,-30
2020-10-07,Bali,1154,120,105,-15
2020-10-08,Bali,1129,125,107,-18
2020-10-09,Bali,1125,138,138,0
2020-10-10,Bali,1110,143,131,-12
2020-10-11,Bali,1118,98,107,9
2020-10-12,Bali,1070,138,93,-45
2020-10-13,Bali,997,141,76,-65
2020-10-14,Bali,958,141,109,-32
2020-10-15,Bali,900,157,100,-57
2020-10-16,Bali,858,133,92,-41
2020-10-17,Bali,849,99,92,-7
2020-10-18,Bali,842,78,74,-4
2020-10-19,Bali,848,100,109,9
2020-10-20,Bali,816,105,75,-30
2020-10-21,Bali,806,95,87,-8
2020-10-22,Bali,793,94,83,-11
2020-10-23,Bali,787,78,78,0
2020-10-24,Bali,764,89,76,-13
2020-10-25,Bali,790,82,109,27
2020-10-26,Bali,796,59,67,8
2020-10-27,Bali,781,76,65,-11
2020-10-28,Bali,811,36,68,32
2020-10-29,Bali,812,56,59,3
2020-10-30,Bali,766,108,65,-43
2020-10-31,Bali,853,63,52,-11
2020-11-01,Bali,751,57,57,0
2020-11-02,Bali,689,85,25,-60
2020-11-03,Bali,667,81,60,-21
2020-11-04,Bali,662,77,73,-4
2020-11-05,Bali,617,102,60,-42
2020-11-06,Bali,607,81,74,-7
2020-11-07,Bali,625,50,68,18
2020-11-08,Bali,621,48,44,-4
2020-11-09,Bali,618,70,68,-2
2020-11-10,Bali,660,2,44,42
2020-11-11,Bali,617,134,93,-41
2020-11-12,Bali,655,50,89,39
2020-11-13,Bali,663,56,64,8
2020-11-14,Bali,698,13,48,35
2020-11-15,Bali,663,90,60,-30
2020-11-16,Bali,660,10,7,-3
2020-11-17,Bali,653,9,2,-7
2020-11-18,Bali,636,85,69,-16
2020-11-19,Bali,658,66,88,22
2020-11-20,Bali,663,54,61,7
2020-11-21,Bali,684,73,94,21
2020-11-22,Bali,725,61,103,42
2020-11-23,Bali,727,63,68,5
2020-11-24,Bali,732,105,111,6
2020-11-25,Bali,758,66,95,29
2020-11-26,Bali,814,50,111,61
2020-11-27,Bali,840,53,82,29
2020-11-28,Bali,835,103,99,-4
2020-11-29,Bali,887,56,109,53
2020-11-30,Bali,859,113,89,-24
2020-12-01,Bali,911,54,109,55
2020-12-02,Bali,1018,94,202,108
2020-12-03,Bali,1118,125,230,105
2020-12-04,Bali,1168,68,122,54
2020-12-05,Bali,1123,135,91,-44
2020-12-06,Bali,1157,74,110,36
2020-12-07,Bali,944,313,102,-211
2020-12-08,Bali,890,140,86,-54
2020-12-09,Bali,927,97,139,42
2020-12-10,Bali,936,99,112,13
2020-12-11,Bali,926,116,110,-6
2020-12-12,Bali,898,95,69,-26
2020-12-13,Bali,904,64,72,8
2020-12-14,Bali,879,102,77,-25
2020-12-15,Bali,875,72,73,1
2020-12-16,Bali,872,146,145,-1
2020-12-17,Bali,901,101,132,31
2020-12-18,Bali,941,77,121,44
2020-12-19,Bali,951,85,96,11
2020-12-20,Bali,955,91,99,8
2020-12-21,Bali,971,118,135,17
2020-12-22,Bali,921,166,117,-49
2020-12-23,Bali,946,95,122,27
2020-12-24,Bali,939,127,123,-4
2020-12-25,Bali,941,105,112,7
2020-12-26,Bali,929,104,96,-8
2020-12-27,Bali,894,98,66,-32
2020-12-28,Bali,897,131,138,7
2020-12-29,Bali,926,141,172,31
2020-12-30,Bali,967,107,157,50
2020-12-31,Bali,1043,99,179,80
2021-01-01,Bali,1050,93,101,8
2021-01-02,Bali,1082,128,165,37
2021-01-03,Bali,1121,78,119,41
2021-01-04,Bali,1101,131,118,-13
2021-01-05,Bali,1156,110,167,57
2021-01-06,Bali,1185,155,191,36
2021-01-07,Bali,1232,137,189,52
2021-01-08,Bali,1345,114,231,117
2021-01-09,Bali,1420,110,189,79
2021-01-10,Bali,1474,112,169,57
2021-01-11,Bali,1561,162,253,91
2021-01-12,Bali,1769,136,350,214
2021-01-13,Bali,1910,121,268,147
2021-01-14,Bali,1957,248,297,49
2021-01-15,Bali,2060,202,311,109
2021-01-16,Bali,2227,149,319,170
2021-01-17,Bali,2359,129,262,133
2021-01-18,Bali,2342,251,238,-13
2021-01-19,Bali,2356,227,247,20
2021-01-20,Bali,2598,246,494,248
2021-01-21,Bali,2852,224,483,259
2021-01-22,Bali,2927,230,313,83
2021-01-23,Bali,2906,266,253,-13
2021-01-24,Bali,2973,222,292,70
2021-01-25,Bali,2843,306,186,-120
2021-01-26,Bali,3147,229,542,313
2021-01-27,Bali,3432,250,540,290
2021-01-28,Bali,3502,288,366,78
2021-01-29,Bali,3603,307,415,108
2021-01-30,Bali,3553,298,253,-45
2021-01-31,Bali,3512,270,238,-32
2021-02-01,Bali,3493,266,253,-13
2021-02-02,Bali,3424,372,309,-63
2021-02-03,Bali,3440,239,261,22
2021-02-04,Bali,3282,365,216,-149
2021-02-05,Bali,3315,467,508,41
2021-02-06,Bali,3116,384,197,-187
2021-02-07,Bali,3109,379,381,2
2021-02-08,Bali,2901,458,260,-198
2021-02-09,Bali,3075,272,453,181
2021-02-10,Bali,3053,317,305,-12
2021-02-11,Bali,2990,422,371,-51
2021-02-12,Bali,2977,317,312,-5
2021-02-13,Bali,2893,226,156,-70
2021-02-14,Bali,2797,227,139,-88
2021-02-15,Bali,2734,328,274,-54
2021-02-16,Bali,2685,314,274,-40
2021-02-17,Bali,2812,235,374,139
2021-02-18,Bali,2762,348,306,-42
2021-02-19,Bali,2635,444,330,-114
2021-02-20,Bali,2361,469,202,-267
2021-02-21,Bali,2404,275,326,51
2021-02-22,Bali,2348,328,278,-50
2021-02-23,Bali,2317,309,288,-21
2021-02-24,Bali,2325,292,307,15
2021-02-25,Bali,2289,292,263,-29
2021-02-26,Bali,2344,266,330,64
2021-02-27,Bali,2142,347,151,-196
2021-02-28,Bali,2219,159,239,80
2021-03-01,Bali,2144,232,165,-67
2021-03-02,Bali,2078,225,167,-58
2021-03-03,Bali,2046,222,198,-24
2021-03-04,Bali,2041,256,268,12
2021-03-05,Bali,1997,252,214,-38
2021-03-06,Bali,1926,219,153,-66
2021-03-07,Bali,1855,216,147,-69
2021-03-08,Bali,1815,235,200,-35
2021-03-09,Bali,1782,282,256,-26
2021-03-10,Bali,1802,227,254,27
2021-03-11,Bali,1810,144,156,12
2021-03-12,Bali,1767,228,197,-31
2021-03-13,Bali,1760,160,158,-2
2021-03-14,Bali,1760,0,0,0
2021-03-15,Bali,1625,227,100,-127
2021-03-16,Bali,1474,220,77,-143
2021-03-17,Bali,1414,279,227,-52
2021-03-18,Bali,1523,189,306,117
2021-03-19,Bali,1512,209,207,-2
2021-03-20,Bali,1436,200,130,-70
2021-03-21,Bali,1479,140,186,46
2021-03-22,Bali,1454,195,174,-21
2021-03-23,Bali,1487,137,182,45
2021-03-24,Bali,1534,131,189,58
2021-03-25,Bali,1594,135,201,66
2021-03-26,Bali,1614,152,178,26
2021-03-27,Bali,1629,125,145,20
2021-03-28,Bali,1601,144,121,-23
2021-03-29,Bali,1531,207,144,-63
2021-03-30,Bali,1531,160,169,9
2021-03-31,Bali,1573,152,200,48
2021-04-01,Bali,1554,182,172,-10
2021-04-02,Bali,1582,135,169,34
2021-04-03,Bali,1539,179,141,-38
2021-04-04,Bali,1559,231,255,24
2021-04-05,Bali,1569,171,187,16
2021-04-06,Bali,1566,229,236,7
2021-04-07,Bali,1622,152,210,58
2021-04-08,Bali,1607,210,205,-5
2021-04-09,Bali,1639,164,207,43
2021-04-10,Bali,1662,124,153,29
2021-04-11,Bali,1656,120,115,-5
2021-04-12,Bali,1659,159,169,10
2021-04-13,Bali,1680,122,150,28
2021-04-14,Bali,1729,69,121,52
2021-04-15,Bali,1748,178,202,24
2021-04-16,Bali,1622,331,211,-120
2021-04-17,Bali,1611,172,169,-3
2021-04-18,Bali,1593,180,172,-8
2021-04-19,Bali,1491,248,154,-94
2021-04-20,Bali,1418,272,207,-65
2021-04-21,Bali,1454,152,196,44
2021-04-22,Bali,1393,220,168,-52
2021-04-23,Bali,1374,147,138,-9
2021-04-24,Bali,1390,105,124,19
2021-04-25,Bali,1374,77,66,-11
2021-04-26,Bali,1298,175,105,-70
2021-04-27,Bali,1311,127,150,23
2021-04-28,Bali,1336,131,166,35
2021-04-29,Bali,1290,172,132,-40
2021-04-30,Bali,1283,141,137,-4
2021-05-01,Bali,1254,160,142,-18
2021-05-02,Bali,1236,98,86,-12
2021-05-03,Bali,1221,112,105,-7
2021-05-04,Bali,1238,124,150,26
2021-05-05,Bali,1255,104,128,24
2021-05-06,Bali,1252,140,146,6
2021-05-07,Bali,1190,168,114,-54
2021-05-08,Bali,1193,102,113,11
2021-05-09,Bali,1172,119,103,-16
2021-05-10,Bali,1123,116,74,-42
2021-05-11,Bali,1119,94,101,7
2021-05-12,Bali,1118,95,97,2
2021-05-13,Bali,1134,73,94,21
2021-05-14,Bali,1082,96,47,-49
2021-05-15,Bali,1001,123,45,-78
2021-05-16,Bali,993,76,74,-2
2021-05-17,Bali,949,114,74,-40
2021-05-18,Bali,921,102,79,-23
2021-05-19,Bali,899,125,112,-13
2021-05-20,Bali,876,102,83,-19
2021-05-21,Bali,817,158,100,-58
2021-05-22,Bali,777,86,50,-36
2021-05-23,Bali,791,52,68,16
2021-05-24,Bali,786,66,62,-4
2021-05-25,Bali,760,76,55,-21
2021-05-26,Bali,773,42,59,17
2021-05-27,Bali,735,66,31,-35
2021-05-28,Bali,717,71,61,-10
2021-05-29,Bali,691,72,49,-23
2021-05-30,Bali,671,60,42,-18
2021-05-31,Bali,634,79,44,-35
2021-06-01,Bali,611,50,28,-22
2021-06-02,Bali,568,75,33,-42
2021-06-03,Bali,543,70,46,-24
2021-06-04,Bali,516,75,51,-24
2021-06-05,Bali,500,44,28,-16
2021-06-06,Bali,473,53,27,-26
2021-06-07,Bali,464,45,36,-9
2021-06-08,Bali,455,40,36,-4
2021-06-09,Bali,437,55,37,-18
2021-06-10,Bali,439,58,61,3
2021-06-11,Bali,423,60,46,-14
2021-06-12,Bali,407,35,22,-13
2021-06-13,Bali,406,42,44,2
2021-06-14,Bali,394,58,48,-10
2021-06-15,Bali,417,30,55,25
2021-06-16,Bali,460,24,67,43
2021-06-17,Bali,485,39,65,26
2021-06-18,Bali,524,53,95,42
2021-06-19,Bali,637,40,155,115
2021-06-20,Bali,704,37,106,69
2021-06-21,Bali,734,60,91,31
2021-06-22,Bali,810,48,127,79
2021-06-23,Bali,919,74,187,113
2021-06-24,Bali,1028,70,181,111
2021-06-25,Bali,1157,64,195,131
2021-06-26,Bali,1310,90,246,156
2021-06-27,Bali,1408,72,174,102
2021-06-28,Bali,1464,151,212,61
2021-06-29,Bali,1599,102,238,136
2021-06-30,Bali,1707,113,221,108
2021-07-01,Bali,1892,117,311,194
2021-07-02,Bali,2050,177,343,166
2021-07-03,Bali,2140,178,272,94
2021-07-04,Bali,2360,131,355,224
2021-07-05,Bali,2553,201,401,200
2021-07-06,Bali,2703,269,424,155
2021-07-07,Bali,2990,210,505,295
2021-07-08,Bali,3293,267,577,310
2021-07-09,Bali,3641,320,674,354
2021-07-10,Bali,4015,297,678,381
2021-07-11,Bali,4269,298,561,263
2021-07-12,Bali,4596,315,656,341
2021-07-13,Bali,4939,358,723,365
2021-07-14,Bali,5394,315,791,476
2021-07-15,Bali,5803,420,843,423
2021-07-16,Bali,6191,476,885,409
2021-07-17,Bali,6658,529,1019,490
2021-07-18,Bali,7117,465,944,479
2021-07-19,Bali,7312,617,837,220
2021-07-20,Bali,7636,533,880,347
2021-07-21,Bali,8066,658,1111,453
2021-07-22,Bali,8631,652,1250,598
2021-07-23,Bali,9320,686,1407,721
2021-07-24,Bali,9656,696,1057,361
2021-07-25,Bali,9922,697,990,293
2021-07-26,Bali,10172,802,1078,276
2021-07-27,Bali,10624,829,1314,485
2021-07-28,Bali,11077,955,1452,497
2021-07-29,Bali,11561,615,1119,504
2021-07-30,Bali,12078,811,1365,554
2021-07-31,Bali,12416,908,1280,372
2021-08-01,Bali,12690,839,1146,307
2021-08-02,Bali,12917,770,1044,274
2021-08-03,Bali,13344,943,1408,465
2021-08-04,Bali,13594,1075,1362,287
2021-08-05,Bali,13803,1236,1470,234
2021-08-06,Bali,13475,1521,1239,-282
2021-08-07,Bali,13202,1261,1027,-234
2021-08-08,Bali,13082,1279,1184,-95
2021-08-09,Bali,12937,1123,1018,-105
2021-08-10,Bali,12736,1576,1411,-165
2021-08-11,Bali,12831,1148,1270,122
2021-08-12,Bali,12592,1557,1353,-204
2021-08-13,Bali,12327,2124,1910,-214
2021-08-14,Bali,12444,1642,1795,153
2021-08-15,Bali,11426,2046,1071,-975
2021-08-16,Bali,11303,963,888,-75
2021-08-17,Bali,11206,1037,988,-49
2021-08-18,Bali,10720,1154,734,-420
2021-08-19,Bali,10665,1025,1032,7
2021-08-20,Bali,10387,1244,1039,-205
2021-08-21,Bali,9982,1197,849,-348
2021-08-22,Bali,9458,1055,583,-472
2021-08-23,Bali,8814,1012,434,-578
2021-08-24,Bali,8736,968,934,-34
2021-08-25,Bali,8599,838,746,-92
2021-08-26,Bali,8163,950,565,-385
2021-08-27,Bali,7991,685,558,-127
2021-08-28,Bali,7607,824,474,-350
2021-08-29,Bali,6933,932,302,-630
2021-08-30,Bali,6322,866,305,-561
2021-08-31,Bali,6425,259,376,117
2021-09-01,Bali,6371,433,399,-34
2021-09-02,Bali,5991,684,329,-355
2021-09-03,Bali,5738,629,394,-235
2021-09-04,Bali,5258,801,348,-453
2021-09-05,Bali,5034,457,251,-206
2021-09-06,Bali,4871,354,208,-146
2021-09-07,Bali,4790,355,295,-60
2021-09-08,Bali,4770,298,298,0
2021-09-09,Bali,4606,404,256,-148
2021-09-10,Bali,4437,409,253,-156
2021-09-11,Bali,4319,329,227,-102
2021-09-12,Bali,4121,333,152,-181
2021-09-13,Bali,3876,352,122,-230
2021-09-14,Bali,3401,700,247,-453
2021-09-15,Bali,2765,801,182,-619
2021-09-16,Bali,2345,523,117,-406
2021-09-17,Bali,2285,265,218,-47
2021-09-18,Bali,2211,220,155,-65
2021-09-19,Bali,2140,172,115,-57
2021-09-20,Bali,2001,229,99,-130
2021-09-21,Bali,1902,260,173,-87
2021-09-22,Bali,1782,236,132,-104
2021-09-23,Bali,1672,232,138,-94
2021-09-24,Bali,1629,148,117,-31
2021-09-25,Bali,1576,149,105,-44
2021-09-26,Bali,1514,143,85,-58
2021-09-27,Bali,1438,136,67,-69
2021-09-28,Bali,1259,265,92,-173
2021-09-29,Bali,1160,180,88,-92
2021-09-30,Bali,1012,229,86,-143
2020-03-21,Banten,40,0,4,4
2020-03-22,Banten,43,0,0,0
2020-03-23,Banten,52,0,9,9
2020-03-24,Banten,60,0,9,9
2020-03-25,Banten,62,0,2,2
2020-03-26,Banten,62,0,0,0
2020-03-27,Banten,79,0,17,17
2020-03-28,Banten,98,0,10,10
2020-03-29,Banten,101,0,3,3
2020-03-30,Banten,123,0,22,22
2020-03-31,Banten,136,1,14,13
2020-04-01,Banten,131,5,11,6
2020-04-02,Banten,143,0,8,8
2020-04-03,Banten,149,0,6,6
2020-04-04,Banten,149,0,3,3
2020-04-05,Banten,153,0,4,4
2020-04-06,Banten,163,0,10,10
2020-04-07,Banten,169,0,7,7
2020-04-08,Banten,187,0,18,18
2020-04-09,Banten,191,0,6,6
2020-04-10,Banten,215,0,25,25
2020-04-11,Banten,251,0,36,36
2020-04-12,Banten,253,0,2,2
2020-04-13,Banten,256,0,4,4
2020-04-14,Banten,251,0,4,4
2020-04-15,Banten,249,0,0,0
2020-04-16,Banten,258,0,16,16
2020-04-17,Banten,268,2,11,9
2020-04-18,Banten,278,0,10,10
2020-04-19,Banten,281,0,3,3
2020-04-20,Banten,289,8,29,21
2020-04-21,Banten,289,0,0,0
2020-04-22,Banten,273,12,0,-12
2020-04-23,Banten,273,0,0,0
2020-04-24,Banten,287,4,22,18
2020-04-25,Banten,298,0,11,11
2020-04-26,Banten,298,0,0,0
2020-04-27,Banten,309,0,12,12
2020-04-28,Banten,314,0,6,6
2020-04-29,Banten,314,0,0,0
2020-04-30,Banten,329,1,16,15
2020-05-01,Banten,343,0,14,14
2020-05-02,Banten,352,0,9,9
2020-05-03,Banten,357,0,5,5
2020-05-04,Banten,371,0,14,14
2020-05-05,Banten,300,83,12,-71
2020-05-06,Banten,324,5,29,24
2020-05-07,Banten,317,0,8,8
2020-05-08,Banten,327,0,10,10
2020-05-09,Banten,345,0,18,18
2020-05-10,Banten,355,0,10,10
2020-05-11,Banten,339,24,8,-16
2020-05-12,Banten,350,7,18,11
2020-05-13,Banten,366,4,21,17
2020-05-14,Banten,378,1,13,12
2020-05-15,Banten,404,0,29,29
2020-05-16,Banten,407,0,4,4
2020-05-17,Banten,430,1,24,23
2020-05-18,Banten,453,3,27,24
2020-05-19,Banten,474,0,21,21
2020-05-20,Banten,475,0,1,1
2020-05-21,Banten,517,9,54,45
2020-05-22,Banten,530,1,15,14
2020-05-23,Banten,530,0,0,0
2020-05-24,Banten,547,4,21,17
2020-05-25,Banten,547,0,0,0
2020-05-26,Banten,563,2,18,16
2020-05-27,Banten,570,3,10,7
2020-05-28,Banten,560,24,14,-10
2020-05-29,Banten,559,12,14,2
2020-05-30,Banten,545,27,13,-14
2020-05-31,Banten,548,0,3,3
2020-06-01,Banten,546,8,6,-2
2020-06-02,Banten,541,21,14,-7
2020-06-03,Banten,612,0,71,71
2020-06-04,Banten,617,6,10,4
2020-06-05,Banten,595,45,24,-21
2020-06-06,Banten,589,41,36,-5
2020-06-07,Banten,594,5,10,5
2020-06-08,Banten,604,2,11,9
2020-06-09,Banten,598,19,15,-4
2020-06-10,Banten,622,10,35,25
2020-06-11,Banten,635,10,24,14
2020-06-12,Banten,664,6,35,29
2020-06-13,Banten,734,1,74,73
2020-06-14,Banten,721,22,9,-13
2020-06-15,Banten,704,20,3,-17
2020-06-16,Banten,713,25,34,9
2020-06-17,Banten,722,23,32,9
2020-06-18,Banten,713,27,15,-12
2020-06-19,Banten,714,3,4,1
2020-06-20,Banten,699,31,15,-16
2020-06-21,Banten,706,1,8,7
2020-06-22,Banten,712,0,6,6
2020-06-23,Banten,711,13,9,-4
2020-06-24,Banten,721,7,17,10
2020-06-25,Banten,730,0,9,9
2020-06-26,Banten,732,13,10,-3
2020-06-27,Banten,742,8,17,9
2020-06-28,Banten,731,17,3,-14
2020-06-29,Banten,730,7,2,-5
2020-06-30,Banten,735,4,9,5
2020-07-01,Banten,727,21,10,-11
2020-07-02,Banten,513,222,8,-214
2020-07-03,Banten,482,52,21,-31
2020-07-04,Banten,486,9,13,4
2020-07-05,Banten,488,2,5,3
2020-07-06,Banten,496,4,12,8
2020-07-07,Banten,499,3,6,3
2020-07-08,Banten,506,6,13,7
2020-07-09,Banten,497,24,11,-13
2020-07-10,Banten,482,28,8,-20
2020-07-11,Banten,460,30,7,-23
2020-07-12,Banten,422,50,12,-38
2020-07-13,Banten,424,5,6,1
2020-07-14,Banten,421,12,9,-3
2020-07-15,Banten,391,33,3,-30
2020-07-16,Banten,392,15,17,2
2020-07-17,Banten,391,10,9,-1
2020-07-18,Banten,386,12,8,-4
2020-07-19,Banten,404,9,17,8
2020-07-20,Banten,399,13,8,-5
2020-07-21,Banten,388,21,8,-13
2020-07-22,Banten,384,8,4,-4
2020-07-23,Banten,390,4,10,6
2020-07-24,Banten,397,5,12,7
2020-07-25,Banten,395,7,5,-2
2020-07-26,Banten,397,10,14,4
2020-07-27,Banten,384,23,10,-13
2020-07-28,Banten,387,6,9,3
2020-07-29,Banten,391,11,15,4
2020-07-30,Banten,403,15,29,14
2020-07-31,Banten,391,45,34,-11
2020-08-01,Banten,402,12,23,11
2020-08-02,Banten,396,18,12,-6
2020-08-03,Banten,389,26,21,-5
2020-08-04,Banten,409,12,33,21
2020-08-05,Banten,427,5,23,18
2020-08-06,Banten,430,28,32,4
2020-08-07,Banten,445,18,34,16
2020-08-08,Banten,466,0,22,22
2020-08-09,Banten,489,1,24,23
2020-08-10,Banten,511,1,23,22
2020-08-11,Banten,521,9,19,10
2020-08-12,Banten,550,18,49,31
2020-08-13,Banten,538,49,37,-12
2020-08-14,Banten,549,9,21,12
2020-08-15,Banten,562,20,33,13
2020-08-16,Banten,586,18,43,25
2020-08-17,Banten,584,19,17,-2
2020-08-18,Banten,639,7,63,56
2020-08-19,Banten,655,31,47,16
2020-08-20,Banten,668,10,23,13
2020-08-21,Banten,670,34,36,2
2020-08-22,Banten,680,30,42,12
2020-08-23,Banten,692,20,32,12
2020-08-24,Banten,711,42,61,19
2020-08-25,Banten,727,16,32,16
2020-08-26,Banten,726,29,29,0
2020-08-27,Banten,764,21,59,38
2020-08-28,Banten,790,16,42,26
2020-08-29,Banten,742,108,60,-48
2020-08-30,Banten,746,37,45,8
2020-08-31,Banten,752,25,31,6
2020-09-01,Banten,713,61,26,-35
2020-09-02,Banten,758,22,68,46
2020-09-03,Banten,767,24,34,10
2020-09-04,Banten,762,27,22,-5
2020-09-05,Banten,782,29,49,20
2020-09-06,Banten,839,28,85,57
2020-09-07,Banten,878,35,77,42
2020-09-08,Banten,911,26,59,33
2020-09-09,Banten,927,21,37,16
2020-09-10,Banten,938,31,42,11
2020-09-11,Banten,946,38,46,8
2020-09-12,Banten,927,40,21,-19
2020-09-13,Banten,943,34,50,16
2020-09-14,Banten,975,23,55,32
2020-09-15,Banten,1008,28,62,34
2020-09-16,Banten,1097,48,138,90
2020-09-17,Banten,1171,44,121,77
2020-09-18,Banten,1285,26,141,115
2020-09-19,Banten,1390,22,128,106
2020-09-20,Banten,1532,32,179,147
2020-09-21,Banten,1591,55,121,66
2020-09-22,Banten,1582,122,129,7
2020-09-23,Banten,1751,40,216,176
2020-09-24,Banten,1797,83,130,47
2020-09-25,Banten,1670,236,111,-125
2020-09-26,Banten,1758,47,135,88
2020-09-27,Banten,1645,213,105,-108
2020-09-28,Banten,1645,125,127,2
2020-09-29,Banten,1645,81,82,1
2020-09-30,Banten,1508,280,144,-136
2020-10-01,Banten,1468,137,100,-37
2020-10-02,Banten,1434,113,82,-31
2020-10-03,Banten,1467,100,135,35
2020-10-04,Banten,1563,68,169,101
2020-10-05,Banten,1627,72,139,67
2020-10-06,Banten,1625,98,100,2
2020-10-07,Banten,1582,122,80,-42
2020-10-08,Banten,1605,94,122,28
2020-10-09,Banten,1660,86,141,55
2020-10-10,Banten,1739,89,171,82
2020-10-11,Banten,1756,86,106,20
2020-10-12,Banten,1757,76,79,3
2020-10-13,Banten,1773,62,81,19
2020-10-14,Banten,1750,106,91,-15
2020-10-15,Banten,1609,250,111,-139
2020-10-16,Banten,1626,98,116,18
2020-10-17,Banten,1632,114,127,13
2020-10-18,Banten,1600,157,130,-27
2020-10-19,Banten,1659,56,120,64
2020-10-20,Banten,1614,121,79,-42
2020-10-21,Banten,1636,148,171,23
2020-10-22,Banten,1777,75,220,145
2020-10-23,Banten,1843,75,145,70
2020-10-24,Banten,1858,88,105,17
2020-10-25,Banten,1962,119,231,112
2020-10-26,Banten,1818,261,120,-141
2020-10-27,Banten,1841,101,124,23
2020-10-28,Banten,1916,94,170,76
2020-10-29,Banten,1927,78,91,13
2020-10-30,Banten,1850,182,107,-75
2020-10-31,Banten,1799,132,84,-48
2020-11-01,Banten,1781,106,90,-16
2020-11-02,Banten,1801,50,74,24
2020-11-03,Banten,1807,64,72,8
2020-11-04,Banten,1787,107,90,-17
2020-11-05,Banten,1764,73,50,-23
2020-11-06,Banten,1758,103,104,1
2020-11-07,Banten,1788,93,125,32
2020-11-08,Banten,1770,74,59,-15
2020-11-09,Banten,1842,42,120,78
2020-11-10,Banten,1897,0,55,55
2020-11-11,Banten,2020,2,125,123
2020-11-12,Banten,2115,5,100,95
2020-11-13,Banten,2225,1,111,110
2020-11-14,Banten,2380,11,166,155
2020-11-15,Banten,2539,0,159,159
2020-11-16,Banten,2538,1,0,-1
2020-11-17,Banten,2525,13,0,-13
2020-11-18,Banten,2579,0,54,54
2020-11-19,Banten,2738,0,159,159
2020-11-20,Banten,2838,24,128,104
2020-11-21,Banten,2997,20,182,162
2020-11-22,Banten,3111,8,122,114
2020-11-23,Banten,3267,13,171,158
2020-11-24,Banten,3398,6,144,138
2020-11-25,Banten,3440,84,128,44
2020-11-26,Banten,3509,74,145,71
2020-11-27,Banten,3580,116,191,75
2020-11-28,Banten,3652,160,234,74
2020-11-29,Banten,3703,95,151,56
